Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,malware
VirusShare_74ee5914873508eb19b4ff255cd61145,74ee5914873508eb19b4ff255cd61145,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018160832,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,1
VirusShare_afd38e0a7630fca22a78e8f7953eb6e6,afd38e0a7630fca22a78e8f7953eb6e6,332,224,258,8,0,7680,321024,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,348160,1024,396253,2,34112,1048576,4096,1048576,4096,0,16,7,5.0821558792,0.0,7.99885109636,46957.7142857,0,178176,46932.1428571,348,178176,3,41,0,0,6,4.05088021443,2.09891628205,5.15540854179,3020.83333333,48,9640,0,23,1
VirusShare_8ff16e68df5e3c29a1211a9565a547ca,8ff16e68df5e3c29a1211a9565a547ca,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,538441,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
SqlManager.dll,5eab503cf1c7f6414ab3fd04eacce3aa,332,224,8450,8,0,313344,178688,0,206538,4096,319488,1399193600.0,4096,512,5,0,5,0,4,0,507904,1024,551220,3,0,262144,4096,1048576,4096,0,16,4,5.1580568555,3.68055582789,6.27864602241,123008.0,7168,313344,123979.75,12100,312999,15,533,285,4,110,2.65844191443,0.381580488309,5.35298793787,1198.86363636,12,72298,72,19,0
api-ms-win-core-localregistry-l1-1-0.dll,f9adf0fe24dfc1f4b357304ceda01726,34404,240,8226,9,0,1536,1536,0,4212,4096,0,8792565612544.0,4096,512,6,1,6,1,6,1,16384,1024,47067,3,320,262144,4096,1048576,4096,0,16,3,2.58121237832,0.0203931352361,4.35895636868,1024.0,512,1536,759.0,26,1243,0,0,0,40,1,3.55807740833,3.55807740833,3.55807740833,908.0,908,908,0,16,0
Microsoft.SharePoint.Linq.Intl.dll,471d9b5b0ef5901d727f853430fc0a65,332,224,8462,8,0,17408,2048,0,25150,8192,32768,4194304.0,8192,512,4,0,0,0,4,0,49152,512,26950,3,1344,1048576,4096,1048576,4096,0,16,3,2.91278626248,0.0815394123432,4.96594388452,6485.33333333,512,17408,6126.66666667,12,16964,1,1,0,0,1,3.41226472552,3.41226472552,3.41226472552,1316.0,1316,1316,0,18,0
VirusShare_d98a4fad7a0043df68e484a6cc931608,d98a4fad7a0043df68e484a6cc931608,332,224,258,10,0,118784,383488,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,553476,2,33088,1048576,4096,1048576,4096,0,16,5,5.67394225109,4.22647927728,7.9653014998,100454.4,9728,334336,101857.4,9364,334084,7,113,0,0,16,6.37813085659,2.45849222582,7.99268848362,20821.9375,48,33945,72,14,1
VirusShare_3fd6fdbaf952f03cba9ecbd44e5391d4,3fd6fdbaf952f03cba9ecbd44e5391d4,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,548584,2,33088,1048576,4096,1048576,4096,0,16,5,5.64619931408,4.11715549516,7.96322482373,101068.8,9728,330752,102637.4,9408,339716,3,89,0,0,6,3.72833051736,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
WcsPlugInService.dll,20f7441334b18cee52027661df4a6129,34404,240,8226,9,0,30720,11264,0,26200,4096,0,8792458526720.0,4096,512,6,1,6,1,6,1,61440,1024,103176,3,320,262144,4096,1048576,4096,0,16,6,3.86540276455,1.67597730089,5.89892408201,6656.0,512,30208,6719.83333333,198,29881,7,104,5,3,5,3.52015760615,2.88431670661,4.8510236251,1057.2,232,1692,0,16,0
VirusShare_2d47c13130d55cf39650fb70e96036aa,2d47c13130d55cf39650fb70e96036aa,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,576297,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,1
apisetschema.dll,c899e7e3a4f42b802da1e97f9908bd26,332,224,8450,9,0,0,5632,0,0,65536,65536,939524096.0,65536,512,6,1,6,1,6,1,327680,1024,68359,3,1344,262144,4096,1048576,4096,0,16,4,1.95969152504,0.0203931352361,3.39614560916,1408.0,512,3584,1118.25,36,3288,0,0,0,0,1,3.54977406261,3.54977406261,3.54977406261,920.0,920,920,0,16,0
rpcrt4.dll,14267ac74adb60d42104b9c7015563fe,332,224,8450,9,0,624128,40448,0,66921,65536,720896,2109014016.0,65536,512,6,1,6,1,6,1,983040,1024,682902,3,320,262144,4096,1048576,4096,0,16,5,5.13937420287,2.37075129575,6.66951965764,132812.8,3584,613888,132589.8,3940,613404,23,271,0,541,3,3.39082640116,2.83721016398,3.79004850262,5054.0,232,13994,72,16,0
VirusShare_9fcab95140510f177aa31b7a038dc108,9fcab95140510f177aa31b7a038dc108,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018159768,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,1
VirusShare_d3232a70d59a1f7284dd7832b4e87c0a,d3232a70d59a1f7284dd7832b4e87c0a,332,224,258,10,0,118784,382464,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,544173,2,33088,1048576,4096,1048576,4096,0,16,5,5.66094145399,4.20006478048,7.95987755287,100249.6,9216,335360,101703.4,9354,335248,7,112,0,0,26,6.97809692101,2.45849222582,7.98853208613,12840.3846154,48,20394,72,14,1
VirusShare_dd1b9a822ed502e146c3ab24851b58c5,dd1b9a822ed502e146c3ab24851b58c5,332,224,258,10,0,121344,381440,0,62797,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,517713,2,33088,1048576,4096,1048576,4096,0,16,5,5.67961079447,4.20043803648,7.96462205259,100556.8,9728,330752,102213.4,9516,339876,1,79,0,0,6,3.41576621111,2.02251047533,5.31755235629,2230.16666667,48,7336,72,15,1
VirusShare_186799af1371e450d7dc4a57b72074cd,186799af1371e450d7dc4a57b72074cd,332,224,271,5,12,8192,4096,73728,84464,77824,86016,4194304.0,4096,512,4,0,0,0,4,0,90112,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,3.74073657526,0.0,7.72378226017,2560.0,0,7168,28672.0,4096,73728,3,8,0,0,3,0.0,0.0,0.0,1351.33333333,66,3897,0,0,1
VirusShare_c8e2810b57cd27695488eaee1bba96d9,c8e2810b57cd27695488eaee1bba96d9,332,224,8450,8,0,131072,90112,0,111313,4096,135168,268435456.0,4096,4096,4,0,0,0,4,0,225280,4096,240665,2,320,1048576,4096,1048576,4096,0,16,5,4.68102408656,3.60251181823,6.44097207557,44236.8,4096,131072,42125.2,1272,128552,12,279,6,2,2,4.38256715288,3.66943010807,5.09570419769,554.5,341,768,72,16,1
VirusShare_a6660d9fc5a34b2c36895bc24300c0e4,a6660d9fc5a34b2c36895bc24300c0e4,332,224,783,2,20,839680,49152,1757184,2597440,1761280,2600960,4194304.0,4096,512,4,0,1,0,4,0,2650112,4096,0,2,0,2097152,4096,1048576,4096,0,16,3,4.21394142373,0.0,7.99960899262,295936.0,0,839680,882005.333333,49152,1757184,12,17,0,0,166,5.73650363322,2.24604617435,7.76670594359,388.5,20,16936,0,19,1
VirusShare_d74880f3d45fd1dcf392fb62c243d15c,d74880f3d45fd1dcf392fb62c243d15c,332,224,258,9,0,41984,322048,0,9481,4096,49152,4194304.0,4096,512,5,0,0,0,5,0,385024,1024,2018238336,2,33088,1048576,4096,1048576,4096,0,16,5,5.44252564801,3.55452394444,6.53840738695,72806.4,6656,284160,74088.4,6254,284140,4,83,1,0,6,4.87731535438,2.45849222582,6.2512178248,47287.5,48,268288,72,0,1
VirusShare_6542d36bdd5620d8996db75937b7fa52,6542d36bdd5620d8996db75937b7fa52,332,224,258,10,0,196608,36864,249856,446960,253952,450560,4194304.0,4096,512,5,1,0,0,5,1,487424,4096,244338,2,33088,1048576,4096,1048576,4096,0,16,3,3.98965180311,0.0,7.912548577,76458.6666667,0,194048,161109.333333,36864,249856,4,9,0,0,14,5.62102091654,2.62307816502,7.76495779033,3294.71428571,62,16936,72,15,1
VirusShare_f7bf1516ea1e18a1991a58a5605e26de,f7bf1516ea1e18a1991a58a5605e26de,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,574808,2,33088,1048576,4096,1048576,4096,0,16,5,5.64619931408,4.11715549516,7.96322482373,101068.8,9728,330752,102637.4,9408,339716,3,89,0,0,6,3.72833051736,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
InkEd.dll,3cda7f5c412d07aa8bc04694aa21402d,34404,240,8226,9,0,157184,118784,0,130892,4096,0,8792673026048.0,4096,512,6,1,6,1,6,1,290816,1024,335171,3,320,262144,4096,1048576,4096,0,16,5,4.50881472119,2.189130487,6.16315616807,54886.4,2560,157184,55002.0,2152,157122,8,220,0,4,3,4.64377228969,3.5558933172,5.32293926817,34585.3333333,816,101960,0,17,0
System.Design.dll,44c6049e04988b7080f450d6acf8ef97,332,224,8462,8,0,4915200,143360,0,4922254,8192,4923392,1784938496.0,8192,4096,4,0,0,0,4,0,5070848,4096,5122494,3,1024,1048576,4096,1048576,4096,0,16,3,2.87044711274,0.0164084645156,5.61408469433,1686186.66667,4096,4915200,1684362.66667,12,4914068,1,1,0,0,4,4.74726533766,2.91519019759,7.3942416933,34653.25,86,136987,0,17,0
msyuv.dll,bbf31ffecc155700688eb7eb7f5f9e33,34404,240,8226,9,0,16896,8192,0,17440,4096,0,8793680510976.0,4096,512,6,1,6,1,6,1,45056,1024,31467,2,320,262144,4096,1048576,4096,0,16,5,3.09240076101,0.149796935652,6.40230837527,4710.4,512,16896,4834.2,36,16679,5,31,0,1,1,3.59090689093,3.59090689093,3.59090689093,928.0,928,928,0,16,0
wab.exe,72cc44039038032c5b19e15d9645eb68,34404,240,34,9,0,13824,502784,0,13464,4096,0,4294967296.0,4096,512,6,1,6,1,6,0,532480,1024,570313,2,33088,524288,8192,1048576,4096,0,16,5,3.29334241084,0.528843865211,6.03278914233,103014.4,512,499712,103166.0,360,499552,8,69,0,0,148,4.16830493467,1.75563631319,7.97424705992,3326.0,20,38981,0,16,0
VirusShare_ab2dee9494ad9b074c72c546a49b9e4f,ab2dee9494ad9b074c72c546a49b9e4f,332,224,258,11,0,193024,132608,0,109585,4096,200704,4194304.0,4096,512,5,1,0,0,5,1,339968,1024,345524,2,33088,1048576,4096,1048576,4096,0,16,5,4.39407661434,2.33490043133,6.42107090113,63385.6,14336,193024,64883.0,22872,192991,3,110,0,0,11,3.81687162377,2.30357829543,5.23143173123,2346.27272727,132,9640,72,0,1
CertPolEng.dll,fce23e27f62989ad0bb88e256e847a41,34404,240,8226,9,0,57856,14848,0,45448,4096,0,8792529567744.0,4096,512,6,1,6,1,6,1,90112,1024,98890,2,320,262144,4096,1048576,4096,0,16,5,3.708240892,1.78204342871,6.24684390722,14131.2,512,57856,14264.2,376,57801,4,91,0,6,3,3.26051495901,2.8425770282,3.51954829559,2694.0,232,6914,0,16,0
VirusShare_b5d59c3425693c75c29fdaa421dd9422,b5d59c3425693c75c29fdaa421dd9422,332,224,258,10,0,119296,385536,0,60696,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,551509,2,33088,1048576,4096,1048576,4096,0,16,5,5.65698929247,4.14716204102,7.94048340027,100966.4,9728,335872,102376.8,9428,335748,7,113,0,0,17,6.09296650697,2.57864449563,7.99367816315,19692.5294118,62,33870,72,15,1
VirusShare_1a1e16304125de514288016350112310,1a1e16304125de514288016350112310,332,224,271,5,12,24576,16384,360448,387936,364544,389120,4194304.0,4096,512,4,0,0,0,4,0,405504,4096,0,2,0,4194304,4096,1048576,4096,0,16,3,4.27714247914,0.0,7.89618329915,13141.3333333,0,24064,133802.666667,16384,360448,3,8,0,0,9,4.05252393432,2.69590485102,6.57531379348,1579.66666667,76,5672,0,18,1
VirusShare_cbaeb3533b2e48cce9f970b594c4e642,cbaeb3533b2e48cce9f970b594c4e642,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,561455,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
api-ms-win-core-localregistry-l1-1-0.dll,60582a833ccaa03385209acff77d9d4c,34404,240,8226,9,0,1536,1536,0,4212,4096,0,8792565612544.0,4096,512,6,1,6,1,6,1,16384,1024,38894,3,320,262144,4096,1048576,4096,0,16,3,2.59179407966,0.0203931352361,4.38047509474,1024.0,512,1536,759.0,26,1243,0,0,0,40,1,3.5693743107,3.5693743107,3.5693743107,908.0,908,908,0,16,0
acspecfc.dll,ce55e434e15193dc045aa90e0e80e4f9,34404,240,8226,9,0,96256,23552,0,45872,4096,0,8793807126528.0,4096,512,6,1,6,1,6,1,135168,1024,167786,3,320,262144,4096,1048576,4096,0,16,5,3.9232770981,2.36306843705,6.29307309538,22016.0,1024,96256,23665.2,976,95918,6,115,1,4,1,3.55216637637,3.55216637637,3.55216637637,880.0,880,880,0,16,0
dpnaddr.dll,e536128e128f25a6125c59720fd96d86,332,224,8450,9,0,0,1536,0,0,4096,4096,4194304.0,4096,512,6,1,6,1,6,1,12288,512,11540,2,1344,262144,4096,1048576,4096,0,16,2,2.70908931877,1.9975076717,3.42067096585,768.0,512,1024,602.0,180,1024,0,0,0,1,1,3.5554633948,3.5554633948,3.5554633948,928.0,928,928,0,16,0
VirusShare_a17c40bd0240522856dfeaeaa6ed59fc,a17c40bd0240522856dfeaeaa6ed59fc,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,569187,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
VirusShare_daafbad267f4d783a12d8367f5284718,daafbad267f4d783a12d8367f5284718,332,224,258,10,0,118272,375808,0,59370,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,549760,2,33088,1048576,4096,1048576,4096,0,16,5,5.64811807964,4.15583990352,7.9704518777,98816.0,9216,328704,100237.4,9288,328620,6,107,0,0,19,6.36523666544,1.89992294519,7.99172584809,17239.3684211,62,29106,72,14,1
VirusShare_17713accd7d123ea0a9c3ba1eb6946c4,17713accd7d123ea0a9c3ba1eb6946c4,332,224,259,9,0,74752,36864,0,44167,4096,81920,4194304.0,4096,512,5,0,0,0,5,0,221184,1024,256279,2,34048,1048576,4096,1048576,4096,0,16,5,4.28907009686,0.394140975135,6.55554810144,22323.2,512,74752,41164.6,32,96036,10,168,1,0,19,3.79611496817,2.27307779668,6.52856131809,1396.42105263,48,9640,0,16,1
VirusShare_7105311e5fbbacf94bce14e403a391ae,7105311e5fbbacf94bce14e403a391ae,332,224,258,11,0,153088,72704,0,161166,8192,163840,4194304.0,8192,512,4,0,0,0,4,0,253952,1024,0,2,34112,1048576,4096,1048576,4096,0,16,4,2.90850013055,0.101910425663,5.95375360916,56448.0,512,153088,56212.0,12,152980,1,1,0,0,4,3.42647495274,2.16096404744,5.04223724289,17807.5,20,67624,0,16,1
credssp.dll,82a72e99aa1cf0b04d3b9843cba3aec1,34404,240,8226,9,0,17408,5632,0,15544,4096,0,8793849069568.0,4096,512,6,1,6,1,6,1,40960,1024,70876,3,320,262144,4096,1048576,4096,0,16,5,2.48433021994,0.395783277211,6.14061116854,4198.4,512,17408,4139.2,98,16962,4,50,0,26,1,3.55304021311,3.55304021311,3.55304021311,956.0,956,956,0,16,0
VirusShare_022645a184843dc33d82f01309c1ed89,022645a184843dc33d82f01309c1ed89,332,224,271,6,0,23552,164864,1024,12515,4096,28672,4194304.0,4096,512,4,0,0,0,4,0,286720,1024,0,2,0,1048576,4096,1048576,4096,0,16,5,4.39895125197,0.0,6.48746502716,9830.4,0,23552,55112.8,4764,154712,8,155,1,0,16,3.93453228019,2.52183228636,6.26611549455,1128.0625,104,4264,0,0,1
ehExtHost32.ni.exe,5dafee527b0c8ccbde3b29b613e25ad9,332,224,8450,8,0,0,0,0,0,0,0,805306368.0,4096,512,5,0,0,0,5,0,266240,512,0,2,33856,0,0,0,0,0,16,5,4.65327434661,1.02002144968,6.58175728795,50790.4,512,185856,50549.4,63,185412,0,0,0,0,1,3.58430533679,3.58430533679,3.58430533679,972.0,972,972,0,16,0
VirusShare_2a343eca1a44b0287fb570dfcee40d3f,2a343eca1a44b0287fb570dfcee40d3f,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,356670,2,34112,1048576,4096,1048576,4096,0,16,7,4.91725415305,0.0,7.99857579456,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.67983431,2.15688868414,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_b583cc22352395d362be87e1169b8735,b583cc22352395d362be87e1169b8735,332,224,783,29,6,404480,83968,0,40620,4096,409600,4194304.0,4096,512,5,0,0,0,5,0,495616,1024,558496,2,33024,1048576,4096,1048576,4096,0,16,4,4.78409562012,3.50119054437,6.62341402594,122112.0,15872,404480,121843.25,15649,404169,0,0,0,0,6,4.41609738268,2.45849222582,5.59199366603,5963.83333333,48,20072,0,0,1
VirusShare_f0f6924b2f6c8692ac737b934eee1ccf,f0f6924b2f6c8692ac737b934eee1ccf,332,224,258,9,0,102400,599040,0,12013,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,712704,1024,2018577952,2,33088,1048576,4096,1048576,4096,0,16,5,5.3370413625,2.82868037168,6.58874280498,140288.0,3584,568320,140774.0,6682,567892,4,88,1,0,7,4.14351601489,2.62307816502,5.91635626214,81061.0,62,535040,72,0,1
VirusShare_999be0d144a85c93f0be922aa8377f60,999be0d144a85c93f0be922aa8377f60,332,224,33166,2,25,47616,21504,0,49600,4096,53248,4194304.0,4096,512,4,0,6,0,4,0,98304,1024,2463663,2,32768,1048576,16384,1048576,4096,0,16,8,3.23249892312,0.0,6.45490796561,8640.0,0,47616,8993.125,8,47336,11,114,0,0,16,3.47617650374,1.17487463252,5.15619635787,647.125,16,2216,0,15,1
VirusShare_7e455c2dc334b0a3e341ba2a1e731f57,7e455c2dc334b0a3e341ba2a1e731f57,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,537417,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
RegSvcs.exe,72a9f09010a89860456c6474e2e6d25c,332,224,270,8,0,20480,8192,0,27614,8192,32768,4194304.0,8192,4096,4,0,0,0,4,0,49152,4096,88211,3,1344,1048576,4096,1048576,4096,0,16,3,2.32373919676,0.0131269437212,5.05323928639,9557.33333333,4096,20480,6994.66666667,12,19428,1,1,0,0,2,3.93453234575,3.55254906742,4.31651562408,689.5,383,996,0,17,0
VirusShare_93aced5873ba6132a84732873204d95d,93aced5873ba6132a84732873204d95d,332,224,259,11,0,105472,66560,0,68059,4096,110592,4194304.0,4096,512,5,1,0,0,5,1,180224,1024,179409,2,33024,1048576,4096,1048576,4096,0,16,4,4.42022333972,2.30763897259,6.62371703337,40448.0,6144,105472,42800.75,6022,105275,4,106,2,0,5,3.69191418079,2.71930208419,5.2981557402,1138.8,48,3752,72,0,1
VirusShare_dae207ee7cbb96c849b401fb16417843,dae207ee7cbb96c849b401fb16417843,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,550925,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
VirusShare_12881d79ef3bee1d9a18dd13eee0fb27,12881d79ef3bee1d9a18dd13eee0fb27,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,518962,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_cb0e6a4f041ab61ed9d47d6e4875625f,cb0e6a4f041ab61ed9d47d6e4875625f,332,224,259,9,0,74752,122368,0,44167,4096,81920,4194304.0,4096,512,5,0,0,0,5,0,212992,1024,6565873,2,34048,1048576,4096,1048576,4096,0,16,5,4.02590568021,0.394140975135,6.55554810144,20275.2,512,74752,39137.4,32,96036,10,168,1,0,19,3.51604087467,2.5153298506,5.20815608748,864.842105263,62,2998,0,0,1
serialui.dll,ea298cf4b11f1249084d4ccb17c562a1,332,224,8462,7,0,7680,6144,0,4955,4096,12288,1557790720.0,4096,512,5,1,5,1,4,0,24576,1024,39749,2,0,262144,4096,1048576,4096,0,16,4,3.27164906813,0.706499448214,6.22707375388,3328.0,512,7680,3172.25,552,7407,6,45,1,6,9,2.82001578032,1.63436239647,3.59891815716,367.333333333,58,1044,0,16,0
VirusShare_cb73cf302157b18848c134f9fdaeafc8,cb73cf302157b18848c134f9fdaeafc8,332,224,783,2,56,30720,14848,154624,14348,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,270336,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.39224326887,0.0,6.32762187806,8338.28571429,0,30720,35872.0,144,154280,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,1
VirusShare_bf6be8f69f92c3a49b79418535c9d574,bf6be8f69f92c3a49b79418535c9d574,332,224,258,10,0,119808,385024,0,61252,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,539558,2,33088,1048576,4096,1048576,4096,0,16,5,5.66430360735,4.13522520568,7.96096333688,100966.4,9728,335360,102449.0,9478,335156,7,112,0,0,26,6.98977343544,2.45849222582,7.98853208613,12836.9230769,48,20394,72,15,1
VirusShare_dd5632eef6b7ce395b3c947ed8d67488,dd5632eef6b7ce395b3c947ed8d67488,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,538633,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
catsrv.dll,28cdb50d882d3bad993d25be596307ea,332,224,8462,7,10,185344,53248,0,5999,4096,196608,1874657280.0,4096,512,5,1,5,1,4,0,249856,1024,275293,2,0,262144,4096,1048576,4096,0,16,4,4.87840074559,1.79366613621,6.63151058202,56320.0,1024,185344,59434.75,7768,185291,14,282,22,12,4,3.39097568415,2.57278829931,4.75286923468,7541.5,114,27600,72,15,0
VirusShare_a34aa29023c5a0fe43262e0d1a7a2518,a34aa29023c5a0fe43262e0d1a7a2518,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,557219,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,1
VirusShare_a8ec8c5ea44588c8762bc5e0a1fa61e8,a8ec8c5ea44588c8762bc5e0a1fa61e8,332,224,258,11,0,110080,387072,0,16127,4096,114688,4194304.0,4096,512,5,1,0,0,5,1,507904,1024,2018365632,2,33088,1048576,4096,1048576,4096,0,16,5,5.3732741715,4.00857257915,6.52289215431,97689.6,7680,310784,99188.4,16340,310480,4,88,1,0,10,3.91566868406,0.960065828297,6.48352929388,30987.1,104,295424,72,0,1
rasctrs.dll,b0b0d7905ac71bc278f17f455e182611,332,224,8462,7,0,4608,6144,0,0,4096,12288,1572995072.0,4096,512,5,1,5,1,4,10,24576,1024,63930,3,0,262144,4096,1048576,4096,0,16,4,3.60047805617,1.2905456943,6.19634694224,2688.0,1024,4608,2316.75,528,4219,3,16,0,3,2,3.42831667942,3.35525244467,3.50138091416,1304.0,944,1664,0,16,0
VirusShare_0da2756333102ae99a902fc446cd3776,0da2756333102ae99a902fc446cd3776,332,224,258,9,0,102400,599040,0,12013,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,712704,1024,2018577560,2,33088,1048576,4096,1048576,4096,0,16,5,5.3370413625,2.82868037168,6.58874280498,140288.0,3584,568320,140774.0,6682,567892,4,88,1,0,7,4.14351601489,2.62307816502,5.91635626214,81061.0,62,535040,72,0,1
VirusShare_baf43e61db3c8a08795ef7de9a81a220,baf43e61db3c8a08795ef7de9a81a220,332,224,258,8,0,7680,306688,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,335872,1024,331077,2,34112,1048576,4096,1048576,4096,0,16,7,4.88717477083,0.0,7.99884046208,44909.7142857,0,174080,44884.1428571,348,174080,3,41,0,0,6,3.40729056602,2.15128593019,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_35c14f057eed352199d51299c859d310,35c14f057eed352199d51299c859d310,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,566801,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
